bedrooms,bathrooms,sqft_living,grade,sqft_basement,yr_built,waterfront_encoded,view_encoded,property_typ_apartment,property_typ_single_family_house
-1.553843839053181,-1.514132457088534,-1.0455416535865045,-0.5609001213589488,-0.07413689360422557,-2.097636577179522,-0.08048866765166268,1.1068569008272378,-1.2438868304723016,-0.2494915166893553
-0.39050958093680593,-1.514132457088534,-1.249021107868019,-0.5609001213589488,-0.6733706589189994,-0.9084939734427044,-0.08048866765166268,-0.2894752152155806,0.8039316564034218,-0.2494915166893553
-2.717178097169556,-1.514132457088534,-1.6305450846458582,-1.4918886319804683,-0.6733706589189994,-2.131612080143431,-0.08048866765166268,-0.2894752152155806,-1.2438868304723016,-0.2494915166893553
-1.553843839053181,-0.45208571957537363,-1.4397830962569385,-1.4918886319804683,-0.6733706589189994,-1.0104204823344316,-0.08048866765166268,-0.2894752152155806,0.8039316564034218,-0.2494915166893553
-0.39050958093680593,-0.09807014040432019,-0.24434130235304186,0.37008838926257054,-0.6733706589189994,0.5524526540053856,-0.08048866765166268,-0.2894752152155806,0.8039316564034218,-0.2494915166893553
-0.39050958093680593,0.6099610179377867,-0.1426015752122847,-0.5609001213589488,-0.6733706589189994,1.0960607014279307,-0.08048866765166268,-0.2894752152155806,0.8039316564034218,-0.2494915166893553
0.772824677179569,1.3179921762798934,0.4551193217396637,0.37008838926257054,0.8247137543679351,-0.7386164586231592,-0.08048866765166268,-0.2894752152155806,-1.2438868304723016,-0.2494915166893553
-0.39050958093680593,-1.514132457088534,-0.8420621993049902,-0.5609001213589488,-0.6733706589189994,-0.3988614289840684,-0.08048866765166268,-0.2894752152155806,0.8039316564034218,-0.2494915166893553
-1.553843839053181,-1.514132457088534,-0.5749954155605026,-0.5609001213589488,-0.6733706589189994,-1.3841510149374314,-0.08048866765166268,-0.2894752152155806,0.8039316564034218,-0.2494915166893553
-1.553843839053181,-1.514132457088534,-1.4016306985791547,-1.4918886319804683,-0.37375377626161244,-0.9084939734427044,-0.08048866765166268,-0.2894752152155806,-1.2438868304723016,-0.2494915166893553
0.772824677179569,0.6099610179377867,-0.8674971310901795,-0.5609001213589488,-0.6733706589189994,-0.5007879378757957,-0.08048866765166268,-0.2894752152155806,0.8039316564034218,-0.2494915166893553
0.772824677179569,0.6099610179377867,1.167297411724964,0.37008838926257054,2.9470000065244255,-1.6899305416126131,-0.08048866765166268,3.899521132912874,-1.2438868304723016,-0.2494915166893553
-0.39050958093680593,-1.514132457088534,-1.2998909714383975,-1.4918886319804683,-0.2988495555972657,-0.7725919615870682,-0.08048866765166268,-0.2894752152155806,-1.2438868304723016,-0.2494915166893553
-0.39050958093680593,-0.09807014040432019,-0.562277949667908,0.37008838926257054,1.2491710047992333,-0.0591063993449777,-0.08048866765166268,-0.2894752152155806,-1.2438868304723016,-0.2494915166893553
-0.39050958093680593,-1.514132457088534,-0.6258652791308812,-0.5609001213589488,0.5750330188201127,-0.2629594171284321,-0.08048866765166268,-0.2894752152155806,-1.2438868304723016,-0.2494915166893553
-0.39050958093680593,-0.09807014040432019,-0.16803650699747397,-0.5609001213589488,-0.6733706589189994,-0.670665452695341,-0.08048866765166268,-0.2894752152155806,0.8039316564034218,-0.2494915166893553
-0.39050958093680593,1.672007755450947,2.2864344102732925,1.30107689988409,-0.6733706589189994,0.4165506421497493,-0.08048866765166268,3.899521132912874,0.8039316564034218,-0.2494915166893553
0.772824677179569,-1.514132457088534,-0.6131478132382866,-0.5609001213589488,-0.6733706589189994,-0.36488592602015935,-0.08048866765166268,-0.2894752152155806,0.8039316564034218,-0.2494915166893553
-0.39050958093680593,-0.09807014040432019,0.3279446628137172,-0.5609001213589488,2.148021652771394,0.5184771510414765,-0.08048866765166268,-0.2894752152155806,-1.2438868304723016,-0.2494915166893553
0.772824677179569,-0.09807014040432019,-0.16803650699747397,0.37008838926257054,-0.6733706589189994,-0.1610329082367049,-0.08048866765166268,-0.2894752152155806,0.8039316564034218,-0.2494915166893553
0.772824677179569,-0.09807014040432019,-0.6131478132382866,-0.5609001213589488,-0.6733706589189994,-0.8745184704787954,-0.08048866765166268,-0.2894752152155806,0.8039316564034218,-0.2494915166893553
-0.39050958093680593,0.6099610179377867,0.2516398674581493,1.30107689988409,-0.6733706589189994,0.4845016480775674,-0.08048866765166268,-0.2894752152155806,0.8039316564034218,-0.2494915166893553
-0.39050958093680593,-0.45208571957537363,-0.028144382178932874,-0.5609001213589488,1.4239475196827087,-1.5200530267930676,-0.08048866765166268,-0.2894752152155806,-1.2438868304723016,-0.2494915166893553
